key,IssueLinkKey,status,priority,issuetype,inward,outward,projectName,TypeName,direction
SOLMERCH-3445,SOLMERCH-3648,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3649,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3650,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3651,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3652,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3653,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3666,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3710,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3711,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3712,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3713,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3714,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3715,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3716,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3717,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3718,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3719,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3720,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3721,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3722,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3723,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3724,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3613,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3617,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3445,SOLMERCH-3620,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4459,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4460,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4461,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4462,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4463,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4464,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4465,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4466,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4467,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4468,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4469,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4470,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4471,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4472,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4473,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4474,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4475,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4476,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4477,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4478,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4479,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4480,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4481,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4482,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4483,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4484,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4485,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4486,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4487,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4488,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4489,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4490,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4491,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4492,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4493,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4494,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4495,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4496,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4497,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4498,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4499,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4500,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4438,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4439,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4440,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4441,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4442,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4443,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4444,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4445,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4446,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4447,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4448,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4449,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4450,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4451,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4452,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4453,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4454,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4455,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4456,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4457,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3444,SOLMERCH-4458,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3443,SOLMERCH-3943,Done,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3443,SOLMERCH-3944,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3949,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3957,Approved,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3960,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3961,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3963,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3964,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3965,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3966,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3967,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3968,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3969,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3970,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3971,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3972,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3973,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3974,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3975,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3976,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3977,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3978,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3979,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3981,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3982,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3983,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3984,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3985,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3986,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3987,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3988,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3989,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3990,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3991,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3992,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3993,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3946,Done,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3947,Done,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3948,Done,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3958,Done,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3950,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3951,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3952,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3953,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3954,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3955,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3956,In Progress,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3443,SOLMERCH-3959,On Hold,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3940,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,outward
SOLMERCH-3442,SOLMERCH-3909,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3910,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3911,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3912,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3913,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3914,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3915,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3916,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3917,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
SOLMERCH-3442,SOLMERCH-3918,Backlog,Medium,Test,relates to,relates to,SOLE Merch,Relates,inward
